epoch train test
935.000 99.770 75.850
936.000 99.688 75.890
937.000 99.734 76.130
938.000 99.722 75.770
939.000 99.752 75.420
940.000 99.732 76.190
941.000 99.748 75.970
942.000 99.750 75.520
943.000 99.716 75.710
944.000 99.708 75.180
945.000 99.736 75.810
946.000 99.740 75.790
947.000 99.702 75.800
948.000 99.762 75.680
949.000 99.764 75.650
950.000 99.786 76.010
951.000 99.762 75.840
952.000 99.708 76.060
953.000 99.804 75.940
954.000 99.770 75.620
955.000 99.742 76.080
956.000 99.778 75.770
957.000 99.644 75.350
958.000 99.748 76.390
959.000 99.702 75.810
960.000 99.786 75.730
961.000 99.792 75.960
962.000 99.770 75.970
963.000 99.738 75.880
964.000 99.784 76.090
965.000 99.748 75.790
966.000 99.768 75.940
967.000 99.744 76.020
968.000 99.704 75.760
969.000 99.784 75.800
970.000 99.752 75.700
971.000 99.760 75.650
972.000 99.744 76.030
973.000 99.776 76.070
974.000 99.750 76.270
975.000 99.766 75.900
976.000 99.792 76.080
977.000 99.788 75.970
978.000 99.792 75.840
979.000 99.810 76.050
980.000 99.726 76.020
981.000 99.802 76.050
982.000 99.788 76.330
983.000 99.734 75.600
984.000 99.748 75.790
985.000 99.760 75.620
986.000 99.810 75.740
987.000 99.798 75.890
988.000 99.752 75.670
989.000 99.796 75.100
990.000 99.774 75.580
991.000 99.806 75.690
992.000 99.742 75.590
993.000 99.810 75.580
994.000 99.752 75.920
995.000 99.804 75.720
996.000 99.832 75.580
997.000 99.694 75.170
998.000 99.826 76.260
999.000 99.784 75.810
1000.000 99.822 76.000
1001.000 99.806 75.540
1002.000 99.790 75.960
1003.000 99.770 75.950
1004.000 99.762 76.150
1005.000 99.812 75.730
1006.000 99.762 75.660
1007.000 99.754 75.230
1008.000 99.776 75.900
1009.000 99.866 75.820
1010.000 99.802 76.060
1011.000 99.824 75.990
1012.000 99.768 76.110
1013.000 99.786 75.900
1014.000 99.846 75.990
1015.000 99.816 75.950
1016.000 99.826 76.350
1017.000 99.836 75.980
1018.000 99.846 76.230
1019.000 99.778 75.740
1020.000 99.830 75.930
1021.000 99.786 76.030
1022.000 99.842 75.820
1023.000 99.800 75.910
1024.000 99.798 75.470
1025.000 99.842 75.640
1026.000 99.820 75.970
1027.000 99.830 75.690
1028.000 99.762 76.180
1029.000 99.816 75.830
1030.000 99.824 75.830
1031.000 99.792 76.220
1032.000 99.796 76.000
1033.000 99.842 75.750
1034.000 99.830 75.910
1035.000 99.758 75.680
1036.000 99.862 75.950
1037.000 99.840 75.970
1038.000 99.732 74.900
1039.000 99.840 75.960
1040.000 99.874 75.830
1041.000 99.816 75.820
1042.000 99.822 76.320
1043.000 99.794 76.080
1044.000 99.862 75.920
1045.000 99.854 76.160
1046.000 99.784 75.670
1047.000 99.858 75.960
1048.000 99.840 75.900
1049.000 99.836 75.660
1050.000 99.808 75.750
1051.000 99.856 75.780
1052.000 99.800 75.830
1053.000 99.828 75.750
1054.000 99.840 75.640
1055.000 99.820 76.110
1056.000 99.850 75.390
1057.000 99.822 75.940
1058.000 99.852 75.700
1059.000 99.820 75.720
1060.000 99.870 75.720
1061.000 99.800 75.280
1062.000 99.874 76.040
1063.000 99.784 75.520
1064.000 99.838 75.780
1065.000 99.828 75.860
1066.000 99.838 76.000
1067.000 99.882 75.950
1068.000 99.888 75.660
1069.000 99.848 75.770
1070.000 99.850 76.060
1071.000 99.830 75.700
1072.000 99.842 75.570
1073.000 99.850 75.680
1074.000 99.810 75.740
1075.000 99.808 75.730
1076.000 99.852 75.960
1077.000 99.874 75.830
1078.000 99.836 75.620
1079.000 99.820 76.040
1080.000 99.848 75.690
1081.000 99.888 75.880
1082.000 99.844 76.080
1083.000 99.860 75.730
1084.000 99.788 76.050
1085.000 99.902 75.840
1086.000 99.860 76.170
1087.000 99.832 75.970
