epoch conv ff
1.163000000000000000e+03 5.143942334840105527e-06 1.724384957924485098e-04
1.164000000000000000e+03 5.250977462371185910e-06 1.782448496669530977e-04
1.165000000000000000e+03 4.656591376979184141e-06 1.128830132074654048e-04
1.166000000000000000e+03 4.684660928123406718e-06 1.202882849611341953e-04
1.167000000000000000e+03 4.742081972769718449e-06 1.346554025076329817e-04
1.168000000000000000e+03 5.142508184379712521e-06 1.674646278843283599e-04
1.169000000000000000e+03 5.125326626865428491e-06 1.714650890789925944e-04
1.170000000000000000e+03 5.121391671783474734e-06 1.702745212242007256e-04
1.171000000000000000e+03 4.965117551817219019e-06 1.432525110431015437e-04
1.172000000000000000e+03 4.656359010952198198e-06 1.095683779567480033e-04
1.173000000000000000e+03 4.620704737565202429e-06 1.150649739429354641e-04
1.174000000000000000e+03 5.253561550981420282e-06 1.968411728739738519e-04
1.175000000000000000e+03 4.724902414015450661e-06 1.331045175902545561e-04
1.176000000000000000e+03 4.661518529154835875e-06 1.200409838929772323e-04
1.177000000000000000e+03 4.773856301625615069e-06 1.231087837368249785e-04
1.178000000000000000e+03 4.987430387156270909e-06 1.540882047265768160e-04
1.179000000000000000e+03 5.313449015621262512e-06 1.819098833948373795e-04
1.180000000000000000e+03 4.839867505344217456e-06 1.263838028535246957e-04
1.181000000000000000e+03 4.793495425840745167e-06 1.289162551984190887e-04
1.182000000000000000e+03 4.839554999629843671e-06 1.454564393498003537e-04
1.183000000000000000e+03 5.122434516950230916e-06 1.814325572922825868e-04
1.184000000000000000e+03 5.200674922699114216e-06 1.660052337683737386e-04
1.185000000000000000e+03 5.133582030808513806e-06 1.640008995309472084e-04
1.186000000000000000e+03 5.187069071854012496e-06 1.682215370237827301e-04
1.187000000000000000e+03 4.737535313135581647e-06 1.259674434550106634e-04
1.188000000000000000e+03 4.781199065356173498e-06 1.303676748648285920e-04
1.189000000000000000e+03 4.975629119001365966e-06 1.606715726666152531e-04
1.190000000000000000e+03 4.804546218198880012e-06 1.306696445681154674e-04
1.191000000000000000e+03 5.385234308821158696e-06 2.063360065221786553e-04
1.192000000000000000e+03 5.456266670219451173e-06 1.895889989100396742e-04
1.193000000000000000e+03 4.747437102205342573e-06 1.169183058664202663e-04
1.194000000000000000e+03 4.813950551439873392e-06 1.660816720686852878e-04
1.195000000000000000e+03 4.903988542734304846e-06 1.646484131924808134e-04
1.196000000000000000e+03 4.658048435397743549e-06 1.086144591681659195e-04
1.197000000000000000e+03 4.982166361780266183e-06 1.577787101268768365e-04
1.198000000000000000e+03 5.029416444636635480e-06 1.564064063131809289e-04
1.199000000000000000e+03 5.584111969018612849e-06 1.904578297398984486e-04
1.200000000000000000e+03 4.734154411387211196e-06 1.259414246305823435e-04
1.201000000000000000e+03 5.263192247005353460e-06 1.739616622216999585e-04
1.202000000000000000e+03 4.941264330258702934e-06 1.378519693389534842e-04
1.203000000000000000e+03 4.817309112918660214e-06 1.268790918402373899e-04
1.204000000000000000e+03 4.732990232269777002e-06 1.199422287754714516e-04
1.205000000000000000e+03 4.860358848915128352e-06 1.457969541661441380e-04
1.206000000000000000e+03 5.433420553166491796e-06 1.978281419724226052e-04
1.207000000000000000e+03 4.644648324246867678e-06 1.083985203877091354e-04
1.208000000000000000e+03 4.852569078627531756e-06 1.387171214446425438e-04
1.209000000000000000e+03 4.918251158835973294e-06 1.466053654439747334e-04
1.210000000000000000e+03 4.714435199667823238e-06 1.151741831563413089e-04
1.211000000000000000e+03 4.552781209695058905e-06 9.552369592711330002e-05
1.212000000000000000e+03 5.258791613099181116e-06 1.742818974889814962e-04
1.213000000000000000e+03 4.922357596938392651e-06 1.344867865554988330e-04
1.214000000000000000e+03 4.983569907713708502e-06 1.525408006273210049e-04
1.215000000000000000e+03 5.253594017970328527e-06 1.892472733743488734e-04
1.216000000000000000e+03 5.045501774607570055e-06 1.529826666228473295e-04
1.217000000000000000e+03 4.532057407398946969e-06 1.163134351372718865e-04
1.218000000000000000e+03 4.753448677309985640e-06 1.144371111877262647e-04
1.219000000000000000e+03 4.853388996876714129e-06 1.342427800409495776e-04
1.220000000000000000e+03 4.830055898520446302e-06 1.676391111686825752e-04
1.221000000000000000e+03 4.932570716075446151e-06 1.578756375238299261e-04
1.222000000000000000e+03 6.065441299359958909e-06 2.357969293370842879e-04
1.223000000000000000e+03 4.773536970143986470e-06 1.098439213819801780e-04
1.224000000000000000e+03 4.453968879423239834e-06 8.508086320944130963e-05
1.225000000000000000e+03 4.745807295234082894e-06 1.060883281752467210e-04
1.226000000000000000e+03 4.581283539046187203e-06 9.203819208778441494e-05
1.227000000000000000e+03 4.614685400273409134e-06 1.560738892294466496e-04
1.228000000000000000e+03 4.978628774268144849e-06 1.675474806688725840e-04
1.229000000000000000e+03 5.512609149688692424e-06 2.042514272034168135e-04
1.230000000000000000e+03 4.612423944138340510e-06 1.008372986689209992e-04
1.231000000000000000e+03 5.060736256851292580e-06 1.515043899416923577e-04
1.232000000000000000e+03 5.049148877373786138e-06 1.637423294596373926e-04
1.233000000000000000e+03 4.840882606955669480e-06 1.448637689463794286e-04
1.234000000000000000e+03 5.388177801556017601e-06 1.799277029931545203e-04
1.235000000000000000e+03 4.685804769675593405e-06 1.440495369024574865e-04
1.236000000000000000e+03 4.802770298431993190e-06 1.241208869032561833e-04
1.237000000000000000e+03 4.951523258725495820e-06 1.457430887967348207e-04
1.238000000000000000e+03 5.049453515972391852e-06 1.656076288782060092e-04
1.239000000000000000e+03 4.987201019385918237e-06 1.788855646736919934e-04
1.240000000000000000e+03 4.947329470755668176e-06 1.484282198362052386e-04
1.241000000000000000e+03 5.210868608285911736e-06 1.705989823676645864e-04
1.242000000000000000e+03 5.066721320977212978e-06 1.851127599366009235e-04
1.243000000000000000e+03 5.529078182511576539e-06 2.034926321357488524e-04
1.244000000000000000e+03 5.042739552752053792e-06 2.030261326581239646e-04
1.245000000000000000e+03 4.699732976792573235e-06 1.329130725935101618e-04
1.246000000000000000e+03 4.989785236564975507e-06 1.492119277827441638e-04
1.247000000000000000e+03 5.249950430551449466e-06 1.659677596762776321e-04
1.248000000000000000e+03 5.241341335418999909e-06 1.774421194568276351e-04
1.249000000000000000e+03 5.011046367157276361e-06 1.421458786353468949e-04
1.250000000000000000e+03 5.890809681857593185e-06 2.341878367587923949e-04
1.251000000000000000e+03 4.730863095635641002e-06 1.186103909276425838e-04
1.252000000000000000e+03 5.185003577133683894e-06 1.565262791700661182e-04
1.253000000000000000e+03 5.086669637236205103e-06 1.484973006881773580e-04
1.254000000000000000e+03 4.567343749990345491e-06 1.026618410833179951e-04
1.255000000000000000e+03 5.149422300145934659e-06 1.615606830455362743e-04
1.256000000000000000e+03 5.533532820136381289e-06 1.918567460961639773e-04
1.257000000000000000e+03 4.643369440011010139e-06 1.231501111760735403e-04
1.258000000000000000e+03 4.768700070281459957e-06 1.285373582504689693e-04
1.259000000000000000e+03 4.977310111853149919e-06 1.459308201447129195e-04
1.260000000000000000e+03 5.692391644861759980e-06 2.026590285822749192e-04
1.261000000000000000e+03 4.925410222460607532e-06 1.525833271443843896e-04
1.262000000000000000e+03 5.340878946375921314e-06 2.053548581898212487e-04
1.263000000000000000e+03 4.765221940910368241e-06 1.402890193276107311e-04
1.264000000000000000e+03 5.261432758280329541e-06 1.690489356406033093e-04
1.265000000000000000e+03 4.869097460355602426e-06 1.244581304490566199e-04
1.266000000000000000e+03 4.855283499524977770e-06 1.385378185659647042e-04
1.267000000000000000e+03 5.062676808904791677e-06 1.530652749352157062e-04
1.268000000000000000e+03 4.578373112361191737e-06 1.079455600120127255e-04
1.269000000000000000e+03 4.937031812536064395e-06 1.345072989352047335e-04
1.270000000000000000e+03 4.699672265520928392e-06 1.237585558556020151e-04
1.271000000000000000e+03 4.675803952207967046e-06 1.093179220333695466e-04
1.272000000000000000e+03 5.320459867058351602e-06 1.846590661443769986e-04
1.273000000000000000e+03 4.950648755183501661e-06 1.560763572342693751e-04
1.274000000000000000e+03 4.932429852782813307e-06 1.335650566034019102e-04
1.275000000000000000e+03 5.098068833652900902e-06 1.589176594279706532e-04
1.276000000000000000e+03 4.910881093161565380e-06 1.460460829548537785e-04
1.277000000000000000e+03 4.593799106986943203e-06 9.740745299495756897e-05
1.278000000000000000e+03 4.538740681637205871e-06 9.969476377591490746e-05
1.279000000000000000e+03 5.193173268906004768e-06 1.648844103328883702e-04
1.280000000000000000e+03 5.363161525104451698e-06 1.773463794961571748e-04
1.281000000000000000e+03 4.965384036435214038e-06 1.692168298177421093e-04
1.282000000000000000e+03 5.053474116602491679e-06 1.431742566637694836e-04
1.283000000000000000e+03 5.161153587531103327e-06 1.649817801080644076e-04
1.284000000000000000e+03 5.251754096490942608e-06 1.550672925077378641e-04
1.285000000000000000e+03 5.741335525846507361e-06 2.086589578539133126e-04
1.286000000000000000e+03 4.472078780934138879e-06 8.452019537799059803e-05
1.287000000000000000e+03 5.433052316458368437e-06 1.949562691152095903e-04
1.288000000000000000e+03 5.091519004889073933e-06 1.675298204645514434e-04
1.289000000000000000e+03 4.737840535280801541e-06 1.156546757556498024e-04
1.290000000000000000e+03 5.034829313455887091e-06 1.488423789851367528e-04
1.291000000000000000e+03 4.709119863795531753e-06 1.180243678390979740e-04
1.292000000000000000e+03 5.072137374106356367e-06 1.504426356405019652e-04
1.293000000000000000e+03 5.360474566926015411e-06 1.872746855951845700e-04
1.294000000000000000e+03 4.983729364287881546e-06 1.381428446620702744e-04
1.295000000000000000e+03 4.860705449512495242e-06 1.386465854011476148e-04
1.296000000000000000e+03 4.880129100328943739e-06 1.350749516859650612e-04
1.297000000000000000e+03 4.799550841335301004e-06 1.154456986114382744e-04
1.298000000000000000e+03 4.863767895657530531e-06 1.295580295845866203e-04
1.299000000000000000e+03 4.819761072601330108e-06 1.263117766939103495e-04
1.300000000000000000e+03 4.725473913951232857e-06 1.138621359132230336e-04
1.301000000000000000e+03 5.212981098848466699e-06 1.737488899379968752e-04
1.302000000000000000e+03 5.272670542175225294e-06 1.755431061610579545e-04
1.303000000000000000e+03 5.173073892635300356e-06 1.919292029924690778e-04
1.304000000000000000e+03 5.011864163045892193e-06 1.517428783699870001e-04
1.305000000000000000e+03 5.794077176929261568e-06 2.218950306996703202e-04
1.306000000000000000e+03 5.215139280646206121e-06 1.750296913087368120e-04
1.307000000000000000e+03 5.262914434658111241e-06 1.702127745375037302e-04
1.308000000000000000e+03 4.961236874387128538e-06 1.298673683777451461e-04
1.309000000000000000e+03 4.777297747211628180e-06 1.469376264140009988e-04
1.310000000000000000e+03 4.669180824911864018e-06 1.094285049475729411e-04
1.311000000000000000e+03 4.854396531675270621e-06 1.263207406736910235e-04
1.312000000000000000e+03 4.813477061774147734e-06 1.225125743076205254e-04
1.313000000000000000e+03 4.910713495531771291e-06 1.544755068607628345e-04
1.314000000000000000e+03 4.734066039171993710e-06 1.068477402441203567e-04
1.315000000000000000e+03 4.616285179744954341e-06 1.143002184107899693e-04
1.316000000000000000e+03 5.076997512246071675e-06 1.353184459730982889e-04
1.317000000000000000e+03 4.687387467086430147e-06 9.655621252022684163e-05
1.318000000000000000e+03 5.302378157352890557e-06 1.865836209617555250e-04
1.319000000000000000e+03 4.815951915848574852e-06 1.227936474606394659e-04
1.320000000000000000e+03 5.304264410756370400e-06 1.863965648226440007e-04
1.321000000000000000e+03 4.916872165457082722e-06 1.364759169518947547e-04
1.322000000000000000e+03 4.778347234401579678e-06 1.184262451715767329e-04
1.323000000000000000e+03 5.450687030445153010e-06 1.901039504446089268e-04
1.324000000000000000e+03 4.813644833038680883e-06 1.175385201349854415e-04
1.325000000000000000e+03 5.119958622623069958e-06 1.586242346093058640e-04
1.326000000000000000e+03 5.276305818703919451e-06 1.805197331123053973e-04
1.327000000000000000e+03 4.852024174588745609e-06 1.220289850607514381e-04
1.328000000000000000e+03 4.602113136311972989e-06 1.003127079457044574e-04
1.329000000000000000e+03 4.850742165090638828e-06 1.457824138924479376e-04
1.330000000000000000e+03 5.015094625188752761e-06 1.394648454152047526e-04
1.331000000000000000e+03 5.311536715621768111e-06 1.593501772731542696e-04
1.332000000000000000e+03 5.190051153180411900e-06 1.553882728330791105e-04
1.333000000000000000e+03 5.006914113712248965e-06 1.379928202368319089e-04
1.334000000000000000e+03 5.145554759440476846e-06 1.619488117285072749e-04
1.335000000000000000e+03 5.013402842396859578e-06 1.541007659398019314e-04
1.336000000000000000e+03 5.067361071601662638e-06 1.479518483392894214e-04
1.337000000000000000e+03 4.926065220153302570e-06 1.454146346077322906e-04
1.338000000000000000e+03 5.305641237847927469e-06 1.736028119921684319e-04
1.339000000000000000e+03 4.803830539192862195e-06 1.195132383145391968e-04
1.340000000000000000e+03 5.674764447896687460e-06 1.987913856282830238e-04
1.341000000000000000e+03 5.321881792225874724e-06 1.885272096842527281e-04
1.342000000000000000e+03 5.341933261580015023e-06 1.802817918360233361e-04
1.343000000000000000e+03 4.963873672487369442e-06 1.395525294356048216e-04
1.344000000000000000e+03 5.012260939652816057e-06 1.365201780572533499e-04
1.345000000000000000e+03 5.057330821449370192e-06 1.450438518077135032e-04
1.346000000000000000e+03 5.375853594366941098e-06 1.765798195265233625e-04
1.347000000000000000e+03 4.776312568282395038e-06 1.163734821602702114e-04
1.348000000000000000e+03 4.889881579327805734e-06 1.387767144478857409e-04
1.349000000000000000e+03 5.076196245318267154e-06 1.521518686786294092e-04
1.350000000000000000e+03 5.283449278740640025e-06 1.688682474195957130e-04
1.351000000000000000e+03 4.719470257352504917e-06 1.024571596644818837e-04
1.352000000000000000e+03 4.775115586075846535e-06 1.187687856145203086e-04
1.353000000000000000e+03 5.049199519646683746e-06 1.437818747945129763e-04
1.354000000000000000e+03 4.885082741586719397e-06 1.305597601458430344e-04
1.355000000000000000e+03 4.869572650487747438e-06 1.266071922145783901e-04
1.356000000000000000e+03 5.324173020907025491e-06 1.962392590939998518e-04
1.357000000000000000e+03 4.949488132662839219e-06 1.414910308085381931e-04
1.358000000000000000e+03 4.699778813905669223e-06 9.856057586148381504e-05
1.359000000000000000e+03 4.628958675038691807e-06 1.091502723284065669e-04
1.360000000000000000e+03 4.783981121591114519e-06 1.298592425882816206e-04
1.361000000000000000e+03 5.654084652038513335e-06 1.966155134141445051e-04
1.362000000000000000e+03 4.827723239873704828e-06 1.231139642186462771e-04
1.363000000000000000e+03 5.934065277614746659e-06 2.272925106808543259e-04
1.364000000000000000e+03 5.081734742259805346e-06 1.477808458730578477e-04
1.365000000000000000e+03 5.073447876210314068e-06 1.389501732774078738e-04
1.366000000000000000e+03 5.549551029687553061e-06 1.930462662130594308e-04
1.367000000000000000e+03 4.636187240392811588e-06 1.047101221047341796e-04
1.368000000000000000e+03 5.505336147571167428e-06 1.991788158193230629e-04
1.369000000000000000e+03 4.755156430848819702e-06 1.202424289658665630e-04
1.370000000000000000e+03 4.757052452509938873e-06 1.145007554441690445e-04
1.371000000000000000e+03 4.919812560092410158e-06 1.372263650409877300e-04
1.372000000000000000e+03 4.790539590113072079e-06 1.056993147358298247e-04
1.373000000000000000e+03 5.130703167037645544e-06 1.504262676462531144e-04
1.374000000000000000e+03 4.829524232418994068e-06 1.140542444773018360e-04
1.375000000000000000e+03 5.209330795160698502e-06 1.679085893556475694e-04
1.376000000000000000e+03 4.893200525145256946e-06 1.355636515654623400e-04
1.377000000000000000e+03 5.026025590999461295e-06 1.589186140336096287e-04
1.378000000000000000e+03 4.800555548001416601e-06 1.129278563894331482e-04
1.379000000000000000e+03 5.241834658238326785e-06 1.586408587172627557e-04
1.380000000000000000e+03 4.585687821730760483e-06 1.157165388576686382e-04
1.381000000000000000e+03 4.714108848637757590e-06 1.253596507012844031e-04
1.382000000000000000e+03 5.050353959839422698e-06 1.351087470538914258e-04
1.383000000000000000e+03 5.296933245624288114e-06 1.562490593641996329e-04
1.384000000000000000e+03 4.815494277654393289e-06 1.261816360056400299e-04
1.385000000000000000e+03 5.578724470142003046e-06 1.935659092850983143e-04
1.386000000000000000e+03 5.497075737870482030e-06 1.787812099792063128e-04
1.387000000000000000e+03 5.061393543600543311e-06 1.440417603589594418e-04
1.388000000000000000e+03 5.017559910284668804e-06 1.246421830728650039e-04
1.389000000000000000e+03 5.394917062203987623e-06 1.922673778608441299e-04
1.390000000000000000e+03 4.949114723748672852e-06 1.432886114344000871e-04
1.391000000000000000e+03 5.119183909409321065e-06 1.455559278838336359e-04
1.392000000000000000e+03 5.021846601112486708e-06 1.337572699412703460e-04
1.393000000000000000e+03 5.181909793042795223e-06 1.494675758294761127e-04
1.394000000000000000e+03 4.914299243654410468e-06 1.252434565685689558e-04
1.395000000000000000e+03 5.417014151999031483e-06 1.777380704879760634e-04
1.396000000000000000e+03 4.841640869131525864e-06 1.167956390418112305e-04
1.397000000000000000e+03 5.284194102359479243e-06 1.881421892903745283e-04
1.398000000000000000e+03 4.637012471786317472e-06 9.153919527307152206e-05
1.399000000000000000e+03 5.150726949579299289e-06 1.628966885618865382e-04
1.400000000000000000e+03 4.963017899800914951e-06 1.423245295882224928e-04
1.401000000000000000e+03 5.368203297582006617e-06 1.860086224041879069e-04
1.402000000000000000e+03 4.780911398430547154e-06 1.132837962359190014e-04
1.403000000000000000e+03 5.421531605429983439e-06 1.752928248606622111e-04
1.404000000000000000e+03 4.953794866573460489e-06 1.215701457113027546e-04
1.405000000000000000e+03 5.522314043905834673e-06 1.838233438320457935e-04
1.406000000000000000e+03 5.409906752957271326e-06 1.812608563341200243e-04
1.407000000000000000e+03 5.010343150117365046e-06 1.434257719665765762e-04
1.408000000000000000e+03 4.960836565573061389e-06 1.443254877813160419e-04
1.409000000000000000e+03 4.986961658899900828e-06 1.343972631730139201e-04
1.410000000000000000e+03 4.846740600280454734e-06 1.631921506486832987e-04
1.411000000000000000e+03 4.849933553654452373e-06 1.512467511929571574e-04
1.412000000000000000e+03 5.077264692502353116e-06 1.398877589963376468e-04
1.413000000000000000e+03 4.861171349045998418e-06 1.269304077140986811e-04
1.414000000000000000e+03 4.893768830747675411e-06 1.393257873132824789e-04
1.415000000000000000e+03 4.579342608833303298e-06 7.414655410684645718e-05
1.416000000000000000e+03 4.777906943078399584e-06 1.085823751054704189e-04
1.417000000000000000e+03 5.272487018555011610e-06 1.541455858387053013e-04
1.418000000000000000e+03 4.763488915637649713e-06 1.042199786752462441e-04
1.419000000000000000e+03 5.023059803296971665e-06 1.858472707681357752e-04
1.420000000000000000e+03 5.038392845593170500e-06 1.412653829902410399e-04
1.421000000000000000e+03 5.204505189897488979e-06 1.821577083319425637e-04
1.422000000000000000e+03 5.472989822165900380e-06 1.949905068613588756e-04
1.423000000000000000e+03 4.963092199059348360e-06 1.228165230713784586e-04
1.424000000000000000e+03 4.960645163501280051e-06 1.322522992268204797e-04
1.425000000000000000e+03 4.857052310232222190e-06 1.336098532192408930e-04
1.426000000000000000e+03 4.962344093006650561e-06 1.470947288908064474e-04
1.427000000000000000e+03 4.787704742253015908e-06 1.059226691722869927e-04
1.428000000000000000e+03 5.101018254110638059e-06 1.394816208630800247e-04
1.429000000000000000e+03 5.659834936457906114e-06 1.894555753096938133e-04
1.430000000000000000e+03 5.365847845870684821e-06 1.774020958691835295e-04
1.431000000000000000e+03 5.518572810657384208e-06 1.920329639688134302e-04
1.432000000000000000e+03 5.764726077067200724e-06 1.990474527701735605e-04
1.433000000000000000e+03 4.880069829364568709e-06 1.322014955803751891e-04
1.434000000000000000e+03 4.928706749111212620e-06 1.341403811238706220e-04
1.435000000000000000e+03 5.143555563023396777e-06 1.483384170569479520e-04
1.436000000000000000e+03 5.291331370213464724e-06 1.684992574155330766e-04
1.437000000000000000e+03 4.873186330589265103e-06 1.284811180084943663e-04
1.438000000000000000e+03 4.813748798819003306e-06 1.715586404316127300e-04
1.439000000000000000e+03 5.248228810522258601e-06 1.597588183358311707e-04
1.440000000000000000e+03 4.871013234865324596e-06 1.213231938891112859e-04
1.441000000000000000e+03 5.131037968996703841e-06 1.724575762636959607e-04
1.442000000000000000e+03 4.881846935118272165e-06 1.414905767887830788e-04
1.443000000000000000e+03 4.985789412711789635e-06 1.346570788882672787e-04
1.444000000000000000e+03 4.614892563861848275e-06 8.616781560704112324e-05
1.445000000000000000e+03 4.896393462942158596e-06 1.197325997054576820e-04
1.446000000000000000e+03 5.535613283389768986e-06 1.992486417293548638e-04
1.447000000000000000e+03 5.126281399362627002e-06 1.642824034206569303e-04
1.448000000000000000e+03 5.138098602444612460e-06 1.563160680234432275e-04
1.449000000000000000e+03 5.041901837023584524e-06 1.421195571310818141e-04
1.450000000000000000e+03 4.991991802919039569e-06 1.635583583265543092e-04
1.451000000000000000e+03 5.059268109814205585e-06 1.494690775871276964e-04
1.452000000000000000e+03 4.852175173611146490e-06 1.389960874803364331e-04
1.453000000000000000e+03 5.023511315696894578e-06 1.279230928048491478e-04
1.454000000000000000e+03 5.066739493632655817e-06 1.328699407167732824e-04
1.455000000000000000e+03 5.315643366676822900e-06 1.642785849981010014e-04
1.456000000000000000e+03 5.636056852958526088e-06 1.965481089428067099e-04
1.457000000000000000e+03 5.024361959369567554e-06 1.431952812708914388e-04
1.458000000000000000e+03 4.933129449187792110e-06 1.205935375764965984e-04
1.459000000000000000e+03 4.680633536967829395e-06 1.095090643502771800e-04
1.460000000000000000e+03 5.152876241061098959e-06 1.571079832501709515e-04
1.461000000000000000e+03 5.234711270018584381e-06 1.644327654503285831e-04
1.462000000000000000e+03 4.974597212050491033e-06 1.465523266233503710e-04
1.463000000000000000e+03 5.088574042918588109e-06 1.526691135950386470e-04
1.464000000000000000e+03 4.764538374081717872e-06 1.085593947209417793e-04
1.465000000000000000e+03 4.655911610125169602e-06 1.056761015206575448e-04
1.466000000000000000e+03 5.113512061228712302e-06 1.428244635462760980e-04
1.467000000000000000e+03 5.060425181314624082e-06 1.518144155852496516e-04
1.468000000000000000e+03 5.036660464989817437e-06 1.385950366966426427e-04
1.469000000000000000e+03 5.047534298274714876e-06 1.510320231318473762e-04
1.470000000000000000e+03 4.681721996879137360e-06 1.139329746365547234e-04
1.471000000000000000e+03 5.440124090870453142e-06 1.814850140362977873e-04
1.472000000000000000e+03 4.891521795305914481e-06 1.329599996097385829e-04
1.473000000000000000e+03 5.164744874736340791e-06 1.465166336856782491e-04
1.474000000000000000e+03 5.680101206038871587e-06 2.023897832259535789e-04
1.475000000000000000e+03 5.558540465205695124e-06 1.830338034778833281e-04
1.476000000000000000e+03 6.004466402274721323e-06 2.177741844207048416e-04
1.477000000000000000e+03 4.804712133051077566e-06 1.250459463335573673e-04
1.478000000000000000e+03 4.984413108263632004e-06 1.286911894567310702e-04
1.479000000000000000e+03 5.440312989530003582e-06 1.747624715790152496e-04
1.480000000000000000e+03 6.182735747419879610e-06 2.216333057731390108e-04
1.481000000000000000e+03 5.090644272797555735e-06 1.370810554362833554e-04
1.482000000000000000e+03 5.184112131350907233e-06 1.751516829244792461e-04
1.483000000000000000e+03 4.739483107080373183e-06 1.074332627467811053e-04
1.484000000000000000e+03 4.844566311308811736e-06 1.068065874278545353e-04
1.485000000000000000e+03 5.215040774982326912e-06 1.560224569402635043e-04
1.486000000000000000e+03 4.917783954434763990e-06 1.274791313335299383e-04
1.487000000000000000e+03 5.431820921749120388e-06 1.774455769918858897e-04
1.488000000000000000e+03 5.278289914423302575e-06 1.517262076959013885e-04
1.489000000000000000e+03 5.155427719014309013e-06 1.564317848533392007e-04
1.490000000000000000e+03 4.884828987682088976e-06 1.361717237159609740e-04
1.491000000000000000e+03 4.905315014861467136e-06 1.141088432632386684e-04
1.492000000000000000e+03 5.870060031017439868e-06 2.147127641364932169e-04
1.493000000000000000e+03 5.078486379379131513e-06 1.850122003816068118e-04
1.494000000000000000e+03 5.188688702126092573e-06 1.576384878717362935e-04
1.495000000000000000e+03 4.961033121944455070e-06 1.250886474736034924e-04
1.496000000000000000e+03 4.734085216823400588e-06 1.112347934395074817e-04
1.497000000000000000e+03 5.530227859002167086e-06 1.883503282442688942e-04
1.498000000000000000e+03 5.859086914595527808e-06 2.180013805627822984e-04
1.499000000000000000e+03 4.811510227223650949e-06 1.260110177099704634e-04
1.500000000000000000e+03 5.242655549367745511e-06 1.595804002135991996e-04
1.501000000000000000e+03 4.880731987963824191e-06 1.325035002082586180e-04
1.502000000000000000e+03 5.067184306147923278e-06 1.364682218991220106e-04
1.503000000000000000e+03 4.895645126471642115e-06 1.312987064011395032e-04
1.504000000000000000e+03 5.071354379229987288e-06 1.396726234816014712e-04
1.505000000000000000e+03 5.671806588890923046e-06 1.868769992142915671e-04
1.506000000000000000e+03 5.184527860972562307e-06 1.482114312238991261e-04
1.507000000000000000e+03 4.654799107134351424e-06 1.334998407401144396e-04
1.508000000000000000e+03 4.934728919573949452e-06 1.680945279076695442e-04
1.509000000000000000e+03 5.101651721728540974e-06 1.502821338362991756e-04
1.510000000000000000e+03 4.822946569296380924e-06 1.049050246365368420e-04
1.511000000000000000e+03 5.171037538329282923e-06 1.522342907264828790e-04
1.512000000000000000e+03 5.109113071620624016e-06 1.609749160706996918e-04
1.513000000000000000e+03 5.521543840209835673e-06 1.780258840881287997e-04
1.514000000000000000e+03 4.977858227920806553e-06 1.235089148394763470e-04
1.515000000000000000e+03 5.059817926505767021e-06 1.465744804590940421e-04
1.516000000000000000e+03 5.091822411587052470e-06 1.298490562476217638e-04
1.517000000000000000e+03 5.009312404899308584e-06 1.538251060992479433e-04
1.518000000000000000e+03 5.574794642360811700e-06 1.848397427238524014e-04
1.519000000000000000e+03 5.023126307194191679e-06 1.422345056198537458e-04
1.520000000000000000e+03 5.276355810914333527e-06 1.659663277678191553e-04
1.521000000000000000e+03 5.381484559243529230e-06 1.816887641325593103e-04
1.522000000000000000e+03 5.013210747050678662e-06 1.320094335824251067e-04
1.523000000000000000e+03 4.783896647019384629e-06 1.183272339403629249e-04
1.524000000000000000e+03 5.377182404058453814e-06 1.715471502393484170e-04
1.525000000000000000e+03 5.006709956997456651e-06 1.634269254282116998e-04
1.526000000000000000e+03 5.402280818548114611e-06 1.799393678084015738e-04
1.527000000000000000e+03 4.854877565206263245e-06 1.117641688324511078e-04
1.528000000000000000e+03 5.115495846328510664e-06 1.490010879933834184e-04
1.529000000000000000e+03 5.614534069770230789e-06 1.821431098505854498e-04
1.530000000000000000e+03 5.196763207045244260e-06 1.442209468223154545e-04
1.531000000000000000e+03 4.623674716326014151e-06 7.663384894840419292e-05
1.532000000000000000e+03 5.144557899725578275e-06 1.588226412422955145e-04
1.533000000000000000e+03 4.965905059580002422e-06 1.424413407221436555e-04
1.534000000000000000e+03 5.034093193421333654e-06 1.309033134020864855e-04
1.535000000000000000e+03 4.769416848278180598e-06 1.006657374091446373e-04
1.536000000000000000e+03 5.153613427654477569e-06 1.798556069843470942e-04
1.537000000000000000e+03 5.223835178330321027e-06 1.624754862859845216e-04
1.538000000000000000e+03 4.557465063142314231e-06 1.128050498664379120e-04
1.539000000000000000e+03 5.795623930945878543e-06 2.006358932703733390e-04
1.540000000000000000e+03 4.966606625601899721e-06 1.168218441307544708e-04
1.541000000000000000e+03 5.089521306374222685e-06 1.427039387635886669e-04
1.542000000000000000e+03 5.552852967725677669e-06 2.013571327552199472e-04
1.543000000000000000e+03 5.037004399226345608e-06 1.432545948773622621e-04
1.544000000000000000e+03 5.138823036586417806e-06 1.569045358337461894e-04
1.545000000000000000e+03 5.188761257283538929e-06 1.555942813865840381e-04
1.546000000000000000e+03 5.028692411706632495e-06 1.429477240890264620e-04
1.547000000000000000e+03 4.969267325554952229e-06 1.480093575082719272e-04
1.548000000000000000e+03 4.999004183102508294e-06 1.377078588120639324e-04
1.549000000000000000e+03 5.420350037162657156e-06 1.785167027264833505e-04
1.550000000000000000e+03 4.652971158918014255e-06 1.093849656172096675e-04
